observable,sintetico,base,Q,timestamp,AGLOMERADO,valor,frac
CBA,mean,H,2016-05-15,2023-10-29 05:13:13.670905,12,116630.0,0.02
CBA,median,H,2016-05-15,2023-10-29 05:13:13.670905,12,105940.0,0.02
CBT,mean,H,2016-05-15,2023-10-29 05:13:13.670905,12,266290.0,0.02
CBT,median,H,2016-05-15,2023-10-29 05:13:13.670905,12,241890.0,0.02
CB_EQUIV,mean,H,2016-05-15,2023-10-29 05:13:13.670905,12,2.961,0.02
CB_EQUIV,median,H,2016-05-15,2023-10-29 05:13:13.670905,12,2.69,0.02
Indigencia,mean,H,2016-05-15,2023-10-29 05:13:13.670905,12,0.0765,0.02
Indigencia,sum,H,2016-05-15,2023-10-29 05:13:13.670905,12,7750.0,0.02
P47T_hogar,mean,H,2016-05-15,2023-10-29 05:13:13.670905,12,460140.0,0.02
P47T_hogar,median,H,2016-05-15,2023-10-29 05:13:13.670905,12,371040.0,0.02
P47T_hogar,q10,H,2016-05-15,2023-10-29 05:13:13.670905,12,112460.0,0.02
P47T_hogar,q25,H,2016-05-15,2023-10-29 05:13:13.670905,12,223710.0,0.02
P47T_hogar,q75,H,2016-05-15,2023-10-29 05:13:13.670905,12,612100.0,0.02
P47T_hogar,q90,H,2016-05-15,2023-10-29 05:13:13.670905,12,899900.0,0.02
Pobreza,mean,H,2016-05-15,2023-10-29 05:13:13.670905,12,0.2844,0.02
Pobreza,sum,H,2016-05-15,2023-10-29 05:13:13.670905,12,28800.0,0.02
Total,mean,H,2016-05-15,2023-10-29 05:13:13.670905,12,1.0,0.02
Total,sum,H,2016-05-15,2023-10-29 05:13:13.670905,12,101250.0,0.02
gap_indigencia,mean,H,2016-05-15,2023-10-29 05:13:13.670905,12,343500.0,0.02
gap_indigencia,median,H,2016-05-15,2023-10-29 05:13:13.670905,12,261190.0,0.02
gap_pobreza,mean,H,2016-05-15,2023-10-29 05:13:13.670905,12,193850.0,0.02
gap_pobreza,median,H,2016-05-15,2023-10-29 05:13:13.670905,12,124860.0,0.02
CBA,mean,H,2016-08-15,2023-10-29 05:19:52.262819,12,118420.0,0.02
CBA,median,H,2016-08-15,2023-10-29 05:19:52.262819,12,107570.0,0.02
CBT,mean,H,2016-08-15,2023-10-29 05:19:52.262819,12,267240.0,0.02
CBT,median,H,2016-08-15,2023-10-29 05:19:52.262819,12,242750.0,0.02
CB_EQUIV,mean,H,2016-08-15,2023-10-29 05:19:52.262819,12,2.961,0.02
CB_EQUIV,median,H,2016-08-15,2023-10-29 05:19:52.262819,12,2.69,0.02
Indigencia,mean,H,2016-08-15,2023-10-29 05:19:52.262819,12,0.078,0.02
Indigencia,sum,H,2016-08-15,2023-10-29 05:19:52.262819,12,7900.0,0.02
P47T_hogar,mean,H,2016-08-15,2023-10-29 05:19:52.262819,12,495490.0,0.02
P47T_hogar,median,H,2016-08-15,2023-10-29 05:19:52.262819,12,399090.0,0.02
P47T_hogar,q10,H,2016-08-15,2023-10-29 05:19:52.262819,12,117760.0,0.02
P47T_hogar,q25,H,2016-08-15,2023-10-29 05:19:52.262819,12,218180.0,0.02
P47T_hogar,q75,H,2016-08-15,2023-10-29 05:19:52.262819,12,647220.0,0.02
P47T_hogar,q90,H,2016-08-15,2023-10-29 05:19:52.262819,12,980990.0,0.02
Pobreza,mean,H,2016-08-15,2023-10-29 05:19:52.262819,12,0.2519,0.02
Pobreza,sum,H,2016-08-15,2023-10-29 05:19:52.262819,12,25500.0,0.02
Total,mean,H,2016-08-15,2023-10-29 05:19:52.262819,12,1.0,0.02
Total,sum,H,2016-08-15,2023-10-29 05:19:52.262819,12,101250.0,0.02
gap_indigencia,mean,H,2016-08-15,2023-10-29 05:19:52.262819,12,377060.0,0.02
gap_indigencia,median,H,2016-08-15,2023-10-29 05:19:52.262819,12,282990.0,0.02
gap_pobreza,mean,H,2016-08-15,2023-10-29 05:19:52.262819,12,228250.0,0.02
gap_pobreza,median,H,2016-08-15,2023-10-29 05:19:52.262819,12,151940.0,0.02
CBA,mean,H,2016-11-15,2023-10-29 05:26:35.927003,12,116880.0,0.02
CBA,median,H,2016-11-15,2023-10-29 05:26:35.927003,12,106170.0,0.02
CBT,mean,H,2016-11-15,2023-10-29 05:26:35.927003,12,263770.0,0.02
CBT,median,H,2016-11-15,2023-10-29 05:26:35.927003,12,239600.0,0.02
CB_EQUIV,mean,H,2016-11-15,2023-10-29 05:26:35.927003,12,2.961,0.02
CB_EQUIV,median,H,2016-11-15,2023-10-29 05:26:35.927003,12,2.69,0.02
Indigencia,mean,H,2016-11-15,2023-10-29 05:26:35.927003,12,0.081,0.02
Indigencia,sum,H,2016-11-15,2023-10-29 05:26:35.927003,12,8200.0,0.02
P47T_hogar,mean,H,2016-11-15,2023-10-29 05:26:35.927003,12,457960.0,0.02
P47T_hogar,median,H,2016-11-15,2023-10-29 05:26:35.927003,12,368110.0,0.02
P47T_hogar,q10,H,2016-11-15,2023-10-29 05:26:35.927003,12,103470.0,0.02
P47T_hogar,q25,H,2016-11-15,2023-10-29 05:26:35.927003,12,202200.0,0.02
P47T_hogar,q75,H,2016-11-15,2023-10-29 05:26:35.927003,12,613130.0,0.02
P47T_hogar,q90,H,2016-11-15,2023-10-29 05:26:35.927003,12,893590.0,0.02
Pobreza,mean,H,2016-11-15,2023-10-29 05:26:35.927003,12,0.2751,0.02
Pobreza,sum,H,2016-11-15,2023-10-29 05:26:35.927003,12,27850.0,0.02
Total,mean,H,2016-11-15,2023-10-29 05:26:35.927003,12,1.0,0.02
Total,sum,H,2016-11-15,2023-10-29 05:26:35.927003,12,101250.0,0.02
gap_indigencia,mean,H,2016-11-15,2023-10-29 05:26:35.927003,12,341070.0,0.02
gap_indigencia,median,H,2016-11-15,2023-10-29 05:26:35.927003,12,256130.0,0.02
gap_pobreza,mean,H,2016-11-15,2023-10-29 05:26:35.927003,12,194190.0,0.02
gap_pobreza,median,H,2016-11-15,2023-10-29 05:26:35.927003,12,132310.0,0.02
CBA,mean,H,2017-02-15,2023-10-29 05:33:30.407398,12,115110.0,0.02
CBA,median,H,2017-02-15,2023-10-29 05:33:30.407398,12,100620.0,0.02
CBT,mean,H,2017-02-15,2023-10-29 05:33:30.407398,12,261300.0,0.02
CBT,median,H,2017-02-15,2023-10-29 05:33:30.407398,12,228400.0,0.02
CB_EQUIV,mean,H,2017-02-15,2023-10-29 05:33:30.407398,12,2.963,0.02
CB_EQUIV,median,H,2017-02-15,2023-10-29 05:33:30.407398,12,2.59,0.02
Indigencia,mean,H,2017-02-15,2023-10-29 05:33:30.407398,12,0.0656,0.02
Indigencia,sum,H,2017-02-15,2023-10-29 05:33:30.407398,12,6700.0,0.02
P47T_hogar,mean,H,2017-02-15,2023-10-29 05:33:30.407398,12,502680.0,0.02
P47T_hogar,median,H,2017-02-15,2023-10-29 05:33:30.407398,12,396080.0,0.02
P47T_hogar,q10,H,2017-02-15,2023-10-29 05:33:30.407398,12,120500.0,0.02
P47T_hogar,q25,H,2017-02-15,2023-10-29 05:33:30.407398,12,224210.0,0.02
P47T_hogar,q75,H,2017-02-15,2023-10-29 05:33:30.407398,12,631720.0,0.02
P47T_hogar,q90,H,2017-02-15,2023-10-29 05:33:30.407398,12,965200.0,0.02
Pobreza,mean,H,2017-02-15,2023-10-29 05:33:30.407398,12,0.2496,0.02
Pobreza,sum,H,2017-02-15,2023-10-29 05:33:30.407398,12,25500.0,0.02
Total,mean,H,2017-02-15,2023-10-29 05:33:30.407398,12,1.0,0.02
Total,sum,H,2017-02-15,2023-10-29 05:33:30.407398,12,102150.0,0.02
gap_indigencia,mean,H,2017-02-15,2023-10-29 05:33:30.407398,12,387570.0,0.02
gap_indigencia,median,H,2017-02-15,2023-10-29 05:33:30.407398,12,289730.0,0.02
gap_pobreza,mean,H,2017-02-15,2023-10-29 05:33:30.407398,12,241380.0,0.02
gap_pobreza,median,H,2017-02-15,2023-10-29 05:33:30.407398,12,158520.0,0.02
CBA,mean,H,2017-05-15,2023-10-29 05:40:28.096437,12,114640.0,0.02
CBA,median,H,2017-05-15,2023-10-29 05:40:28.096437,12,100210.0,0.02
CBT,mean,H,2017-05-15,2023-10-29 05:40:28.096437,12,262910.0,0.02
CBT,median,H,2017-05-15,2023-10-29 05:40:28.096437,12,229810.0,0.02
CB_EQUIV,mean,H,2017-05-15,2023-10-29 05:40:28.096437,12,2.963,0.02
CB_EQUIV,median,H,2017-05-15,2023-10-29 05:40:28.096437,12,2.59,0.02
Indigencia,mean,H,2017-05-15,2023-10-29 05:40:28.096437,12,0.0749,0.02
Indigencia,sum,H,2017-05-15,2023-10-29 05:40:28.096437,12,7650.0,0.02
P47T_hogar,mean,H,2017-05-15,2023-10-29 05:40:28.096437,12,452650.0,0.02
P47T_hogar,median,H,2017-05-15,2023-10-29 05:40:28.096437,12,355690.0,0.02
P47T_hogar,q10,H,2017-05-15,2023-10-29 05:40:28.096437,12,100220.0,0.02
P47T_hogar,q25,H,2017-05-15,2023-10-29 05:40:28.096437,12,200000.0,0.02
P47T_hogar,q75,H,2017-05-15,2023-10-29 05:40:28.096437,12,585940.0,0.02
P47T_hogar,q90,H,2017-05-15,2023-10-29 05:40:28.096437,12,880750.0,0.02
Pobreza,mean,H,2017-05-15,2023-10-29 05:40:28.096437,12,0.2814,0.02
Pobreza,sum,H,2017-05-15,2023-10-29 05:40:28.096437,12,28750.0,0.02
Total,mean,H,2017-05-15,2023-10-29 05:40:28.096437,12,1.0,0.02
Total,sum,H,2017-05-15,2023-10-29 05:40:28.096437,12,102150.0,0.02
gap_indigencia,mean,H,2017-05-15,2023-10-29 05:40:28.096437,12,338010.0,0.02
gap_indigencia,median,H,2017-05-15,2023-10-29 05:40:28.096437,12,250970.0,0.02
gap_pobreza,mean,H,2017-05-15,2023-10-29 05:40:28.096437,12,189740.0,0.02
gap_pobreza,median,H,2017-05-15,2023-10-29 05:40:28.096437,12,123570.0,0.02
CBA,mean,H,2017-08-15,2023-10-29 05:47:28.701319,12,113670.0,0.02
CBA,median,H,2017-08-15,2023-10-29 05:47:28.701319,12,99360.0,0.02
CBT,mean,H,2017-08-15,2023-10-29 05:47:28.701319,12,260300.0,0.02
CBT,median,H,2017-08-15,2023-10-29 05:47:28.701319,12,227530.0,0.02
CB_EQUIV,mean,H,2017-08-15,2023-10-29 05:47:28.701319,12,2.963,0.02
CB_EQUIV,median,H,2017-08-15,2023-10-29 05:47:28.701319,12,2.59,0.02
Indigencia,mean,H,2017-08-15,2023-10-29 05:47:28.701319,12,0.0813,0.02
Indigencia,sum,H,2017-08-15,2023-10-29 05:47:28.701319,12,8300.0,0.02
P47T_hogar,mean,H,2017-08-15,2023-10-29 05:47:28.701319,12,524540.0,0.02
P47T_hogar,median,H,2017-08-15,2023-10-29 05:47:28.701319,12,427640.0,0.02
P47T_hogar,q10,H,2017-08-15,2023-10-29 05:47:28.701319,12,107390.0,0.02
P47T_hogar,q25,H,2017-08-15,2023-10-29 05:47:28.701319,12,214500.0,0.02
P47T_hogar,q75,H,2017-08-15,2023-10-29 05:47:28.701319,12,676150.0,0.02
P47T_hogar,q90,H,2017-08-15,2023-10-29 05:47:28.701319,12,1021380.0,0.02
Pobreza,mean,H,2017-08-15,2023-10-29 05:47:28.701319,12,0.2403,0.02
Pobreza,sum,H,2017-08-15,2023-10-29 05:47:28.701319,12,24550.0,0.02
Total,mean,H,2017-08-15,2023-10-29 05:47:28.701319,12,1.0,0.02
Total,sum,H,2017-08-15,2023-10-29 05:47:28.701319,12,102150.0,0.02
gap_indigencia,mean,H,2017-08-15,2023-10-29 05:47:28.701319,12,410870.0,0.02
gap_indigencia,median,H,2017-08-15,2023-10-29 05:47:28.701319,12,320130.0,0.02
gap_pobreza,mean,H,2017-08-15,2023-10-29 05:47:28.701319,12,264240.0,0.02
gap_pobreza,median,H,2017-08-15,2023-10-29 05:47:28.701319,12,190900.0,0.02
CBA,mean,H,2017-11-15,2023-10-29 05:54:49.550101,12,113750.0,0.02
CBA,median,H,2017-11-15,2023-10-29 05:54:49.550101,12,99430.0,0.02
CBT,mean,H,2017-11-15,2023-10-29 05:54:49.550101,12,262750.0,0.02
CBT,median,H,2017-11-15,2023-10-29 05:54:49.550101,12,229670.0,0.02
CB_EQUIV,mean,H,2017-11-15,2023-10-29 05:54:49.550101,12,2.963,0.02
CB_EQUIV,median,H,2017-11-15,2023-10-29 05:54:49.550101,12,2.59,0.02
Indigencia,mean,H,2017-11-15,2023-10-29 05:54:49.550101,12,0.0641,0.02
Indigencia,sum,H,2017-11-15,2023-10-29 05:54:49.550101,12,6550.0,0.02
P47T_hogar,mean,H,2017-11-15,2023-10-29 05:54:49.550101,12,488820.0,0.02
P47T_hogar,median,H,2017-11-15,2023-10-29 05:54:49.550101,12,405830.0,0.02
P47T_hogar,q10,H,2017-11-15,2023-10-29 05:54:49.550101,12,122420.0,0.02
P47T_hogar,q25,H,2017-11-15,2023-10-29 05:54:49.550101,12,224410.0,0.02
P47T_hogar,q75,H,2017-11-15,2023-10-29 05:54:49.550101,12,644800.0,0.02
P47T_hogar,q90,H,2017-11-15,2023-10-29 05:54:49.550101,12,919310.0,0.02
Pobreza,mean,H,2017-11-15,2023-10-29 05:54:49.550101,12,0.232,0.02
Pobreza,sum,H,2017-11-15,2023-10-29 05:54:49.550101,12,23700.0,0.02
Total,mean,H,2017-11-15,2023-10-29 05:54:49.550101,12,1.0,0.02
Total,sum,H,2017-11-15,2023-10-29 05:54:49.550101,12,102150.0,0.02
gap_indigencia,mean,H,2017-11-15,2023-10-29 05:54:49.550101,12,375070.0,0.02
gap_indigencia,median,H,2017-11-15,2023-10-29 05:54:49.550101,12,285800.0,0.02
gap_pobreza,mean,H,2017-11-15,2023-10-29 05:54:49.550101,12,226070.0,0.02
gap_pobreza,median,H,2017-11-15,2023-10-29 05:54:49.550101,12,154730.0,0.02
CBA,mean,H,2018-02-15,2023-10-29 06:02:07.970381,12,111970.0,0.02
CBA,median,H,2018-02-15,2023-10-29 06:02:07.970381,12,105740.0,0.02
CBT,mean,H,2018-02-15,2023-10-29 06:02:07.970381,12,263120.0,0.02
CBT,median,H,2018-02-15,2023-10-29 06:02:07.970381,12,248480.0,0.02
CB_EQUIV,mean,H,2018-02-15,2023-10-29 06:02:07.970381,12,2.933,0.02
CB_EQUIV,median,H,2018-02-15,2023-10-29 06:02:07.970381,12,2.77,0.02
Indigencia,mean,H,2018-02-15,2023-10-29 06:02:07.970381,12,0.0725,0.02
Indigencia,sum,H,2018-02-15,2023-10-29 06:02:07.970381,12,7450.0,0.02
P47T_hogar,mean,H,2018-02-15,2023-10-29 06:02:07.970381,12,534480.0,0.02
P47T_hogar,median,H,2018-02-15,2023-10-29 06:02:07.970381,12,420640.0,0.02
P47T_hogar,q10,H,2018-02-15,2023-10-29 06:02:07.970381,12,115080.0,0.02
P47T_hogar,q25,H,2018-02-15,2023-10-29 06:02:07.970381,12,220390.0,0.02
P47T_hogar,q75,H,2018-02-15,2023-10-29 06:02:07.970381,12,695450.0,0.02
P47T_hogar,q90,H,2018-02-15,2023-10-29 06:02:07.970381,12,1077880.0,0.02
Pobreza,mean,H,2018-02-15,2023-10-29 06:02:07.970381,12,0.2403,0.02
Pobreza,sum,H,2018-02-15,2023-10-29 06:02:07.970381,12,24700.0,0.02
Total,mean,H,2018-02-15,2023-10-29 06:02:07.970381,12,1.0,0.02
Total,sum,H,2018-02-15,2023-10-29 06:02:07.970381,12,102800.0,0.02
gap_indigencia,mean,H,2018-02-15,2023-10-29 06:02:07.970381,12,422510.0,0.02
gap_indigencia,median,H,2018-02-15,2023-10-29 06:02:07.970381,12,304195.0,0.02
gap_pobreza,mean,H,2018-02-15,2023-10-29 06:02:07.970381,12,271360.0,0.02
gap_pobreza,median,H,2018-02-15,2023-10-29 06:02:07.970381,12,162760.0,0.02
CBA,mean,H,2018-05-15,2023-10-29 06:09:39.175795,12,111180.0,0.02
CBA,median,H,2018-05-15,2023-10-29 06:09:39.175795,12,104990.0,0.02
CBT,mean,H,2018-05-15,2023-10-29 06:09:39.175795,12,262720.0,0.02
CBT,median,H,2018-05-15,2023-10-29 06:09:39.175795,12,248100.0,0.02
CB_EQUIV,mean,H,2018-05-15,2023-10-29 06:09:39.175795,12,2.933,0.02
CB_EQUIV,median,H,2018-05-15,2023-10-29 06:09:39.175795,12,2.77,0.02
Indigencia,mean,H,2018-05-15,2023-10-29 06:09:39.175795,12,0.0696,0.02
Indigencia,sum,H,2018-05-15,2023-10-29 06:09:39.175795,12,7150.0,0.02
P47T_hogar,mean,H,2018-05-15,2023-10-29 06:09:39.175795,12,465060.0,0.02
P47T_hogar,median,H,2018-05-15,2023-10-29 06:09:39.175795,12,373730.0,0.02
P47T_hogar,q10,H,2018-05-15,2023-10-29 06:09:39.175795,12,123310.0,0.02
P47T_hogar,q25,H,2018-05-15,2023-10-29 06:09:39.175795,12,219300.0,0.02
P47T_hogar,q75,H,2018-05-15,2023-10-29 06:09:39.175795,12,599530.0,0.02
P47T_hogar,q90,H,2018-05-15,2023-10-29 06:09:39.175795,12,898700.0,0.02
Pobreza,mean,H,2018-05-15,2023-10-29 06:09:39.175795,12,0.2622,0.02
Pobreza,sum,H,2018-05-15,2023-10-29 06:09:39.175795,12,26950.0,0.02
Total,mean,H,2018-05-15,2023-10-29 06:09:39.175795,12,1.0,0.02
Total,sum,H,2018-05-15,2023-10-29 06:09:39.175795,12,102800.0,0.02
gap_indigencia,mean,H,2018-05-15,2023-10-29 06:09:39.175795,12,353880.0,0.02
gap_indigencia,median,H,2018-05-15,2023-10-29 06:09:39.175795,12,263785.0,0.02
gap_pobreza,mean,H,2018-05-15,2023-10-29 06:09:39.175795,12,202340.0,0.02
gap_pobreza,median,H,2018-05-15,2023-10-29 06:09:39.175795,12,135090.0,0.02
CBA,mean,H,2018-08-15,2023-10-29 06:17:10.005651,12,113900.0,0.02
CBA,median,H,2018-08-15,2023-10-29 06:17:10.005651,12,107560.0,0.02
CBT,mean,H,2018-08-15,2023-10-29 06:17:10.005651,12,265370.0,0.02
CBT,median,H,2018-08-15,2023-10-29 06:17:10.005651,12,250600.0,0.02
CB_EQUIV,mean,H,2018-08-15,2023-10-29 06:17:10.005651,12,2.933,0.02
CB_EQUIV,median,H,2018-08-15,2023-10-29 06:17:10.005651,12,2.77,0.02
Indigencia,mean,H,2018-08-15,2023-10-29 06:17:10.005651,12,0.0837,0.02
Indigencia,sum,H,2018-08-15,2023-10-29 06:17:10.005651,12,8600.0,0.02
P47T_hogar,mean,H,2018-08-15,2023-10-29 06:17:10.005651,12,518090.0,0.02
P47T_hogar,median,H,2018-08-15,2023-10-29 06:17:10.005651,12,407960.0,0.02
P47T_hogar,q10,H,2018-08-15,2023-10-29 06:17:10.005651,12,109900.0,0.02
P47T_hogar,q25,H,2018-08-15,2023-10-29 06:17:10.005651,12,219300.0,0.02
P47T_hogar,q75,H,2018-08-15,2023-10-29 06:17:10.005651,12,672530.0,0.02
P47T_hogar,q90,H,2018-08-15,2023-10-29 06:17:10.005651,12,1057520.0,0.02
Pobreza,mean,H,2018-08-15,2023-10-29 06:17:10.005651,12,0.2704,0.02
Pobreza,sum,H,2018-08-15,2023-10-29 06:17:10.005651,12,27800.0,0.02
Total,mean,H,2018-08-15,2023-10-29 06:17:10.005651,12,1.0,0.02
Total,sum,H,2018-08-15,2023-10-29 06:17:10.005651,12,102800.0,0.02
gap_indigencia,mean,H,2018-08-15,2023-10-29 06:17:10.005651,12,404200.0,0.02
gap_indigencia,median,H,2018-08-15,2023-10-29 06:17:10.005651,12,291525.0,0.02
gap_pobreza,mean,H,2018-08-15,2023-10-29 06:17:10.005651,12,252720.0,0.02
gap_pobreza,median,H,2018-08-15,2023-10-29 06:17:10.005651,12,150540.0,0.02
CBA,mean,H,2018-11-15,2023-10-29 06:24:55.343398,12,116840.0,0.02
CBA,median,H,2018-11-15,2023-10-29 06:24:55.343398,12,110340.0,0.02
CBT,mean,H,2018-11-15,2023-10-29 06:24:55.343398,12,272620.0,0.02
CBT,median,H,2018-11-15,2023-10-29 06:24:55.343398,12,257450.0,0.02
CB_EQUIV,mean,H,2018-11-15,2023-10-29 06:24:55.343398,12,2.933,0.02
CB_EQUIV,median,H,2018-11-15,2023-10-29 06:24:55.343398,12,2.77,0.02
Indigencia,mean,H,2018-11-15,2023-10-29 06:24:55.343398,12,0.1012,0.02
Indigencia,sum,H,2018-11-15,2023-10-29 06:24:55.343398,12,10400.0,0.02
P47T_hogar,mean,H,2018-11-15,2023-10-29 06:24:55.343398,12,412760.0,0.02
P47T_hogar,median,H,2018-11-15,2023-10-29 06:24:55.343398,12,333120.0,0.02
P47T_hogar,q10,H,2018-11-15,2023-10-29 06:24:55.343398,12,96310.0,0.02
P47T_hogar,q25,H,2018-11-15,2023-10-29 06:24:55.343398,12,200140.0,0.02
P47T_hogar,q75,H,2018-11-15,2023-10-29 06:24:55.343398,12,550910.0,0.02
P47T_hogar,q90,H,2018-11-15,2023-10-29 06:24:55.343398,12,822870.0,0.02
Pobreza,mean,H,2018-11-15,2023-10-29 06:24:55.343398,12,0.3419,0.02
Pobreza,sum,H,2018-11-15,2023-10-29 06:24:55.343398,12,35150.0,0.02
Total,mean,H,2018-11-15,2023-10-29 06:24:55.343398,12,1.0,0.02
Total,sum,H,2018-11-15,2023-10-29 06:24:55.343398,12,102800.0,0.02
gap_indigencia,mean,H,2018-11-15,2023-10-29 06:24:55.343398,12,295920.0,0.02
gap_indigencia,median,H,2018-11-15,2023-10-29 06:24:55.343398,12,220835.0,0.02
gap_pobreza,mean,H,2018-11-15,2023-10-29 06:24:55.343398,12,140140.0,0.02
gap_pobreza,median,H,2018-11-15,2023-10-29 06:24:55.343398,12,83610.0,0.02
CBA,mean,H,2019-02-15,2023-10-29 06:32:40.957411,12,117180.0,0.02
CBA,median,H,2019-02-15,2023-10-29 06:32:40.957411,12,110650.0,0.02
CBT,mean,H,2019-02-15,2023-10-29 06:32:40.957411,12,272640.0,0.02
CBT,median,H,2019-02-15,2023-10-29 06:32:40.957411,12,257440.0,0.02
CB_EQUIV,mean,H,2019-02-15,2023-10-29 06:32:40.957411,12,2.944,0.02
CB_EQUIV,median,H,2019-02-15,2023-10-29 06:32:40.957411,12,2.78,0.02
Indigencia,mean,H,2019-02-15,2023-10-29 06:32:40.957411,12,0.0815,0.02
Indigencia,sum,H,2019-02-15,2023-10-29 06:32:40.957411,12,8550.0,0.02
P47T_hogar,mean,H,2019-02-15,2023-10-29 06:32:40.957411,12,482050.0,0.02
P47T_hogar,median,H,2019-02-15,2023-10-29 06:32:40.957411,12,386970.0,0.02
P47T_hogar,q10,H,2019-02-15,2023-10-29 06:32:40.957411,12,112460.0,0.02
P47T_hogar,q25,H,2019-02-15,2023-10-29 06:32:40.957411,12,220880.0,0.02
P47T_hogar,q75,H,2019-02-15,2023-10-29 06:32:40.957411,12,632800.0,0.02
P47T_hogar,q90,H,2019-02-15,2023-10-29 06:32:40.957411,12,956120.0,0.02
Pobreza,mean,H,2019-02-15,2023-10-29 06:32:40.957411,12,0.2766,0.02
Pobreza,sum,H,2019-02-15,2023-10-29 06:32:40.957411,12,29000.0,0.02
Total,mean,H,2019-02-15,2023-10-29 06:32:40.957411,12,1.0,0.02
Total,sum,H,2019-02-15,2023-10-29 06:32:40.957411,12,104850.0,0.02
gap_indigencia,mean,H,2019-02-15,2023-10-29 06:32:40.957411,12,364860.0,0.02
gap_indigencia,median,H,2019-02-15,2023-10-29 06:32:40.957411,12,275710.0,0.02
gap_pobreza,mean,H,2019-02-15,2023-10-29 06:32:40.957411,12,209410.0,0.02
gap_pobreza,median,H,2019-02-15,2023-10-29 06:32:40.957411,12,136380.0,0.02
CBA,mean,H,2019-05-15,2023-10-29 06:40:40.656776,12,115200.0,0.02
CBA,median,H,2019-05-15,2023-10-29 06:40:40.656776,12,108770.0,0.02
CBT,mean,H,2019-05-15,2023-10-29 06:40:40.656776,12,270330.0,0.02
CBT,median,H,2019-05-15,2023-10-29 06:40:40.656776,12,255250.0,0.02
CB_EQUIV,mean,H,2019-05-15,2023-10-29 06:40:40.656776,12,2.944,0.02
CB_EQUIV,median,H,2019-05-15,2023-10-29 06:40:40.656776,12,2.78,0.02
Indigencia,mean,H,2019-05-15,2023-10-29 06:40:40.656776,12,0.0877,0.02
Indigencia,sum,H,2019-05-15,2023-10-29 06:40:40.656776,12,9200.0,0.02
P47T_hogar,mean,H,2019-05-15,2023-10-29 06:40:40.656776,12,428920.0,0.02
P47T_hogar,median,H,2019-05-15,2023-10-29 06:40:40.656776,12,363970.0,0.02
P47T_hogar,q10,H,2019-05-15,2023-10-29 06:40:40.656776,12,95710.0,0.02
P47T_hogar,q25,H,2019-05-15,2023-10-29 06:40:40.656776,12,204660.0,0.02
P47T_hogar,q75,H,2019-05-15,2023-10-29 06:40:40.656776,12,577360.0,0.02
P47T_hogar,q90,H,2019-05-15,2023-10-29 06:40:40.656776,12,808640.0,0.02
Pobreza,mean,H,2019-05-15,2023-10-29 06:40:40.656776,12,0.3062,0.02
Pobreza,sum,H,2019-05-15,2023-10-29 06:40:40.656776,12,32100.0,0.02
Total,mean,H,2019-05-15,2023-10-29 06:40:40.656776,12,1.0,0.02
Total,sum,H,2019-05-15,2023-10-29 06:40:40.656776,12,104850.0,0.02
gap_indigencia,mean,H,2019-05-15,2023-10-29 06:40:40.656776,12,313720.0,0.02
gap_indigencia,median,H,2019-05-15,2023-10-29 06:40:40.656776,12,252830.0,0.02
gap_pobreza,mean,H,2019-05-15,2023-10-29 06:40:40.656776,12,158590.0,0.02
gap_pobreza,median,H,2019-05-15,2023-10-29 06:40:40.656776,12,115840.0,0.02
CBA,mean,H,2019-08-15,2023-10-29 06:48:40.480052,12,116530.0,0.02
CBA,median,H,2019-08-15,2023-10-29 06:48:40.480052,12,110030.0,0.02
CBT,mean,H,2019-08-15,2023-10-29 06:48:40.480052,12,272300.0,0.02
CBT,median,H,2019-08-15,2023-10-29 06:48:40.480052,12,257110.0,0.02
CB_EQUIV,mean,H,2019-08-15,2023-10-29 06:48:40.480052,12,2.944,0.02
CB_EQUIV,median,H,2019-08-15,2023-10-29 06:48:40.480052,12,2.78,0.02
Indigencia,mean,H,2019-08-15,2023-10-29 06:48:40.480052,12,0.0811,0.02
Indigencia,sum,H,2019-08-15,2023-10-29 06:48:40.480052,12,8500.0,0.02
P47T_hogar,mean,H,2019-08-15,2023-10-29 06:48:40.480052,12,495880.0,0.02
P47T_hogar,median,H,2019-08-15,2023-10-29 06:48:40.480052,12,398930.0,0.02
P47T_hogar,q10,H,2019-08-15,2023-10-29 06:48:40.480052,12,112600.0,0.02
P47T_hogar,q25,H,2019-08-15,2023-10-29 06:48:40.480052,12,225100.0,0.02
P47T_hogar,q75,H,2019-08-15,2023-10-29 06:48:40.480052,12,641730.0,0.02
P47T_hogar,q90,H,2019-08-15,2023-10-29 06:48:40.480052,12,947490.0,0.02
Pobreza,mean,H,2019-08-15,2023-10-29 06:48:40.480052,12,0.2728,0.02
Pobreza,sum,H,2019-08-15,2023-10-29 06:48:40.480052,12,28600.0,0.02
Total,mean,H,2019-08-15,2023-10-29 06:48:40.480052,12,1.0,0.02
Total,sum,H,2019-08-15,2023-10-29 06:48:40.480052,12,104850.0,0.02
gap_indigencia,mean,H,2019-08-15,2023-10-29 06:48:40.480052,12,379350.0,0.02
gap_indigencia,median,H,2019-08-15,2023-10-29 06:48:40.480052,12,286770.0,0.02
gap_pobreza,mean,H,2019-08-15,2023-10-29 06:48:40.480052,12,223590.0,0.02
gap_pobreza,median,H,2019-08-15,2023-10-29 06:48:40.480052,12,147210.0,0.02
CBA,mean,H,2019-11-15,2023-10-29 06:56:44.944196,12,116670.0,0.02
