observable,sintetico,base,Q,timestamp,P0910,valor,frac
CBA,median,P,2021-05-15,2023-10-29 07:45:11.138505,30,184390.0,0.02
CBT,mean,P,2021-05-15,2023-10-29 07:45:11.138505,30,625030.0,0.02
CBT,median,P,2021-05-15,2023-10-29 07:45:11.138505,30,430020.0,0.02
CB_EQUIV,mean,P,2021-05-15,2023-10-29 07:45:11.138505,30,6.0,0.02
CB_EQUIV,median,P,2021-05-15,2023-10-29 07:45:11.138505,30,4.15,0.02
Indigencia,mean,P,2021-05-15,2023-10-29 07:45:11.138505,30,0.2154,0.02
Indigencia,sum,P,2021-05-15,2023-10-29 07:45:11.138505,30,294000.0,0.02
P47T_hogar,mean,P,2021-05-15,2023-10-29 07:45:11.138505,30,1550490.0,0.02
P47T_hogar,median,P,2021-05-15,2023-10-29 07:45:11.138505,30,334000.0,0.02
P47T_hogar,q10,P,2021-05-15,2023-10-29 07:45:11.138505,30,107390.0,0.02
P47T_hogar,q25,P,2021-05-15,2023-10-29 07:45:11.138505,30,200490.0,0.02
P47T_hogar,q75,P,2021-05-15,2023-10-29 07:45:11.138505,30,526460.0,0.02
P47T_hogar,q90,P,2021-05-15,2023-10-29 07:45:11.138505,30,774540.0,0.02
P47T_persona,mean,P,2021-05-15,2023-10-29 07:45:11.138505,30,15430.0,0.02
P47T_persona,median,P,2021-05-15,2023-10-29 07:45:11.138505,30,0.0,0.02
P47T_persona,q10,P,2021-05-15,2023-10-29 07:45:11.138505,30,0.0,0.02
P47T_persona,q25,P,2021-05-15,2023-10-29 07:45:11.138505,30,0.0,0.02
P47T_persona,q75,P,2021-05-15,2023-10-29 07:45:11.138505,30,0.0,0.02
P47T_persona,q90,P,2021-05-15,2023-10-29 07:45:11.138505,30,64700.0,0.02
Pobreza,mean,P,2021-05-15,2023-10-29 07:45:11.138505,30,0.6532,0.02
Pobreza,sum,P,2021-05-15,2023-10-29 07:45:11.138505,30,891550.0,0.02
Total,mean,P,2021-05-15,2023-10-29 07:45:11.138505,30,1.0,0.02
Total,sum,P,2021-05-15,2023-10-29 07:45:11.138505,30,1364950.0,0.02
gap_indigencia,mean,P,2021-05-15,2023-10-29 07:45:11.138505,30,1287750.0,0.02
gap_indigencia,median,P,2021-05-15,2023-10-29 07:45:11.138505,30,143400.0,0.02
gap_pobreza,mean,P,2021-05-15,2023-10-29 07:45:11.138505,30,925460.0,0.02
gap_pobreza,median,P,2021-05-15,2023-10-29 07:45:11.138505,30,-92310.0,0.02
CBA,mean,P,2021-08-15,2023-10-29 07:54:03.848676,30,258710.0,0.02
CBA,median,P,2021-08-15,2023-10-29 07:54:03.848676,30,181610.0,0.02
CBT,mean,P,2021-08-15,2023-10-29 07:54:03.848676,30,612470.0,0.02
CBT,median,P,2021-08-15,2023-10-29 07:54:03.848676,30,420790.0,0.02
CB_EQUIV,mean,P,2021-08-15,2023-10-29 07:54:03.848676,30,6.0,0.02
CB_EQUIV,median,P,2021-08-15,2023-10-29 07:54:03.848676,30,4.15,0.02
Indigencia,mean,P,2021-08-15,2023-10-29 07:54:03.848676,30,0.1896,0.02
Indigencia,sum,P,2021-08-15,2023-10-29 07:54:03.848676,30,258850.0,0.02
P47T_hogar,mean,P,2021-08-15,2023-10-29 07:54:03.848676,30,733590.0,0.02
P47T_hogar,median,P,2021-08-15,2023-10-29 07:54:03.848676,30,363970.0,0.02
P47T_hogar,q10,P,2021-08-15,2023-10-29 07:54:03.848676,30,122520.0,0.02
P47T_hogar,q25,P,2021-08-15,2023-10-29 07:54:03.848676,30,219020.0,0.02
P47T_hogar,q75,P,2021-08-15,2023-10-29 07:54:03.848676,30,590320.0,0.02
P47T_hogar,q90,P,2021-08-15,2023-10-29 07:54:03.848676,30,854290.0,0.02
P47T_persona,mean,P,2021-08-15,2023-10-29 07:54:03.848676,30,16710.0,0.02
P47T_persona,median,P,2021-08-15,2023-10-29 07:54:03.848676,30,0.0,0.02
P47T_persona,q10,P,2021-08-15,2023-10-29 07:54:03.848676,30,0.0,0.02
P47T_persona,q25,P,2021-08-15,2023-10-29 07:54:03.848676,30,0.0,0.02
P47T_persona,q75,P,2021-08-15,2023-10-29 07:54:03.848676,30,0.0,0.02
P47T_persona,q90,P,2021-08-15,2023-10-29 07:54:03.848676,30,67750.0,0.02
Pobreza,mean,P,2021-08-15,2023-10-29 07:54:03.848676,30,0.5834,0.02
Pobreza,sum,P,2021-08-15,2023-10-29 07:54:03.848676,30,796350.0,0.02
Total,mean,P,2021-08-15,2023-10-29 07:54:03.848676,30,1.0,0.02
Total,sum,P,2021-08-15,2023-10-29 07:54:03.848676,30,1364950.0,0.02
gap_indigencia,mean,P,2021-08-15,2023-10-29 07:54:03.848676,30,474880.0,0.02
gap_indigencia,median,P,2021-08-15,2023-10-29 07:54:03.848676,30,174620.0,0.02
gap_pobreza,mean,P,2021-08-15,2023-10-29 07:54:03.848676,30,121120.0,0.02
gap_pobreza,median,P,2021-08-15,2023-10-29 07:54:03.848676,30,-56890.0,0.02
CBA,mean,P,2021-11-15,2023-10-29 08:03:06.993015,30,256930.0,0.02
CBA,median,P,2021-11-15,2023-10-29 08:03:06.993015,30,180050.0,0.02
CBT,mean,P,2021-11-15,2023-10-29 08:03:06.993015,30,605170.0,0.02
CBT,median,P,2021-11-15,2023-10-29 08:03:06.993015,30,415900.0,0.02
CB_EQUIV,mean,P,2021-11-15,2023-10-29 08:03:06.993015,30,6.0,0.02
CB_EQUIV,median,P,2021-11-15,2023-10-29 08:03:06.993015,30,4.15,0.02
Indigencia,mean,P,2021-11-15,2023-10-29 08:03:06.993015,30,0.1724,0.02
Indigencia,sum,P,2021-11-15,2023-10-29 08:03:06.993015,30,235350.0,0.02
P47T_hogar,mean,P,2021-11-15,2023-10-29 08:03:06.993015,30,729190.0,0.02
P47T_hogar,median,P,2021-11-15,2023-10-29 08:03:06.993015,30,361140.0,0.02
P47T_hogar,q10,P,2021-11-15,2023-10-29 08:03:06.993015,30,126180.0,0.02
P47T_hogar,q25,P,2021-11-15,2023-10-29 08:03:06.993015,30,224410.0,0.02
P47T_hogar,q75,P,2021-11-15,2023-10-29 08:03:06.993015,30,563100.0,0.02
P47T_hogar,q90,P,2021-11-15,2023-10-29 08:03:06.993015,30,817950.0,0.02
P47T_persona,mean,P,2021-11-15,2023-10-29 08:03:06.993015,30,17930.0,0.02
P47T_persona,median,P,2021-11-15,2023-10-29 08:03:06.993015,30,0.0,0.02
P47T_persona,q10,P,2021-11-15,2023-10-29 08:03:06.993015,30,0.0,0.02
P47T_persona,q25,P,2021-11-15,2023-10-29 08:03:06.993015,30,0.0,0.02
P47T_persona,q75,P,2021-11-15,2023-10-29 08:03:06.993015,30,0.0,0.02
P47T_persona,q90,P,2021-11-15,2023-10-29 08:03:06.993015,30,79600.0,0.02
Pobreza,mean,P,2021-11-15,2023-10-29 08:03:06.993015,30,0.5863,0.02
Pobreza,sum,P,2021-11-15,2023-10-29 08:03:06.993015,30,800250.0,0.02
Total,mean,P,2021-11-15,2023-10-29 08:03:06.993015,30,1.0,0.02
Total,sum,P,2021-11-15,2023-10-29 08:03:06.993015,30,1364950.0,0.02
gap_indigencia,mean,P,2021-11-15,2023-10-29 08:03:06.993015,30,472260.0,0.02
gap_indigencia,median,P,2021-11-15,2023-10-29 08:03:06.993015,30,174880.0,0.02
gap_pobreza,mean,P,2021-11-15,2023-10-29 08:03:06.993015,30,124020.0,0.02
gap_pobreza,median,P,2021-11-15,2023-10-29 08:03:06.993015,30,-53570.0,0.02
CBA,mean,P,2022-02-15,2023-10-29 08:12:08.431234,30,208500.0,0.02
CBA,median,P,2022-02-15,2023-10-29 08:12:08.431234,30,182570.0,0.02
CBT,mean,P,2022-02-15,2023-10-29 08:12:08.431234,30,469600.0,0.02
CBT,median,P,2022-02-15,2023-10-29 08:12:08.431234,30,410700.0,0.02
CB_EQUIV,mean,P,2022-02-15,2023-10-29 08:12:08.431234,30,4.716,0.02
CB_EQUIV,median,P,2022-02-15,2023-10-29 08:12:08.431234,30,4.13,0.02
Indigencia,mean,P,2022-02-15,2023-10-29 08:12:08.431234,30,0.1651,0.02
Indigencia,sum,P,2022-02-15,2023-10-29 08:12:08.431234,30,230650.0,0.02
P47T_hogar,mean,P,2022-02-15,2023-10-29 08:12:08.431234,30,553680.0,0.02
P47T_hogar,median,P,2022-02-15,2023-10-29 08:12:08.431234,30,388280.0,0.02
P47T_hogar,q10,P,2022-02-15,2023-10-29 08:12:08.431234,30,135210.0,0.02
P47T_hogar,q25,P,2022-02-15,2023-10-29 08:12:08.431234,30,234990.0,0.02
P47T_hogar,q75,P,2022-02-15,2023-10-29 08:12:08.431234,30,602580.0,0.02
P47T_hogar,q90,P,2022-02-15,2023-10-29 08:12:08.431234,30,890550.0,0.02
P47T_persona,mean,P,2022-02-15,2023-10-29 08:12:08.431234,30,16550.0,0.02
P47T_persona,median,P,2022-02-15,2023-10-29 08:12:08.431234,30,0.0,0.02
P47T_persona,q10,P,2022-02-15,2023-10-29 08:12:08.431234,30,0.0,0.02
P47T_persona,q25,P,2022-02-15,2023-10-29 08:12:08.431234,30,0.0,0.02
P47T_persona,q75,P,2022-02-15,2023-10-29 08:12:08.431234,30,0.0,0.02
P47T_persona,q90,P,2022-02-15,2023-10-29 08:12:08.431234,30,61780.0,0.02
Pobreza,mean,P,2022-02-15,2023-10-29 08:12:08.431234,30,0.5482,0.02
Pobreza,sum,P,2022-02-15,2023-10-29 08:12:08.431234,30,766000.0,0.02
Total,mean,P,2022-02-15,2023-10-29 08:12:08.431234,30,1.0,0.02
Total,sum,P,2022-02-15,2023-10-29 08:12:08.431234,30,1397200.0,0.02
gap_indigencia,mean,P,2022-02-15,2023-10-29 08:12:08.431234,30,345190.0,0.02
gap_indigencia,median,P,2022-02-15,2023-10-29 08:12:08.431234,30,194920.0,0.02
gap_pobreza,mean,P,2022-02-15,2023-10-29 08:12:08.431234,30,84080.0,0.02
gap_pobreza,median,P,2022-02-15,2023-10-29 08:12:08.431234,30,-30600.0,0.02
CBA,mean,P,2022-05-15,2023-10-29 08:21:24.572427,30,210250.0,0.02
CBA,median,P,2022-05-15,2023-10-29 08:21:24.572427,30,184330.0,0.02
CBT,mean,P,2022-05-15,2023-10-29 08:21:24.572427,30,470030.0,0.02
CBT,median,P,2022-05-15,2023-10-29 08:21:24.572427,30,410920.0,0.02
CB_EQUIV,mean,P,2022-05-15,2023-10-29 08:21:24.572427,30,4.716,0.02
CB_EQUIV,median,P,2022-05-15,2023-10-29 08:21:24.572427,30,4.13,0.02
Indigencia,mean,P,2022-05-15,2023-10-29 08:21:24.572427,30,0.2045,0.02
Indigencia,sum,P,2022-05-15,2023-10-29 08:21:24.572427,30,285750.0,0.02
P47T_hogar,mean,P,2022-05-15,2023-10-29 08:21:24.572427,30,475340.0,0.02
P47T_hogar,median,P,2022-05-15,2023-10-29 08:21:24.572427,30,339680.0,0.02
P47T_hogar,q10,P,2022-05-15,2023-10-29 08:21:24.572427,30,120500.0,0.02
P47T_hogar,q25,P,2022-05-15,2023-10-29 08:21:24.572427,30,207640.0,0.02
P47T_hogar,q75,P,2022-05-15,2023-10-29 08:21:24.572427,30,528120.0,0.02
P47T_hogar,q90,P,2022-05-15,2023-10-29 08:21:24.572427,30,774820.0,0.02
P47T_persona,mean,P,2022-05-15,2023-10-29 08:21:24.572427,30,15120.0,0.02
P47T_persona,median,P,2022-05-15,2023-10-29 08:21:24.572427,30,0.0,0.02
P47T_persona,q10,P,2022-05-15,2023-10-29 08:21:24.572427,30,0.0,0.02
P47T_persona,q25,P,2022-05-15,2023-10-29 08:21:24.572427,30,0.0,0.02
P47T_persona,q75,P,2022-05-15,2023-10-29 08:21:24.572427,30,0.0,0.02
P47T_persona,q90,P,2022-05-15,2023-10-29 08:21:24.572427,30,66210.0,0.02
Pobreza,mean,P,2022-05-15,2023-10-29 08:21:24.572427,30,0.6191,0.02
Pobreza,sum,P,2022-05-15,2023-10-29 08:21:24.572427,30,864950.0,0.02
Total,mean,P,2022-05-15,2023-10-29 08:21:24.572427,30,1.0,0.02
Total,sum,P,2022-05-15,2023-10-29 08:21:24.572427,30,1397200.0,0.02
gap_indigencia,mean,P,2022-05-15,2023-10-29 08:21:24.572427,30,265090.0,0.02
gap_indigencia,median,P,2022-05-15,2023-10-29 08:21:24.572427,30,149020.0,0.02
gap_pobreza,mean,P,2022-05-15,2023-10-29 08:21:24.572427,30,5310.0,0.02
gap_pobreza,median,P,2022-05-15,2023-10-29 08:21:24.572427,30,-68005.0,0.02
CBA,mean,P,2022-08-15,2023-10-29 08:30:44.995931,30,209160.0,0.02
CBA,median,P,2022-08-15,2023-10-29 08:30:44.995931,30,183130.0,0.02
CBT,mean,P,2022-08-15,2023-10-29 08:30:44.995931,30,470920.0,0.02
CBT,median,P,2022-08-15,2023-10-29 08:30:44.995931,30,411500.0,0.02
CB_EQUIV,mean,P,2022-08-15,2023-10-29 08:30:44.995931,30,4.716,0.02
CB_EQUIV,median,P,2022-08-15,2023-10-29 08:30:44.995931,30,4.13,0.02
Indigencia,mean,P,2022-08-15,2023-10-29 08:30:44.995931,30,0.187,0.02
Indigencia,sum,P,2022-08-15,2023-10-29 08:30:44.995931,30,261300.0,0.02
P47T_hogar,mean,P,2022-08-15,2023-10-29 08:30:44.995931,30,514040.0,0.02
P47T_hogar,median,P,2022-08-15,2023-10-29 08:30:44.995931,30,357660.0,0.02
P47T_hogar,q10,P,2022-08-15,2023-10-29 08:30:44.995931,30,125970.0,0.02
P47T_hogar,q25,P,2022-08-15,2023-10-29 08:30:44.995931,30,217330.0,0.02
P47T_hogar,q75,P,2022-08-15,2023-10-29 08:30:44.995931,30,575980.0,0.02
P47T_hogar,q90,P,2022-08-15,2023-10-29 08:30:44.995931,30,841840.0,0.02
P47T_persona,mean,P,2022-08-15,2023-10-29 08:30:44.995931,30,15740.0,0.02
P47T_persona,median,P,2022-08-15,2023-10-29 08:30:44.995931,30,0.0,0.02
P47T_persona,q10,P,2022-08-15,2023-10-29 08:30:44.995931,30,0.0,0.02
P47T_persona,q25,P,2022-08-15,2023-10-29 08:30:44.995931,30,0.0,0.02
P47T_persona,q75,P,2022-08-15,2023-10-29 08:30:44.995931,30,0.0,0.02
P47T_persona,q90,P,2022-08-15,2023-10-29 08:30:44.995931,30,63220.0,0.02
Pobreza,mean,P,2022-08-15,2023-10-29 08:30:44.995931,30,0.5882,0.02
Pobreza,sum,P,2022-08-15,2023-10-29 08:30:44.995931,30,821900.0,0.02
Total,mean,P,2022-08-15,2023-10-29 08:30:44.995931,30,1.0,0.02
Total,sum,P,2022-08-15,2023-10-29 08:30:44.995931,30,1397200.0,0.02
gap_indigencia,mean,P,2022-08-15,2023-10-29 08:30:44.995931,30,304880.0,0.02
gap_indigencia,median,P,2022-08-15,2023-10-29 08:30:44.995931,30,164125.0,0.02
gap_pobreza,mean,P,2022-08-15,2023-10-29 08:30:44.995931,30,43120.0,0.02
gap_pobreza,median,P,2022-08-15,2023-10-29 08:30:44.995931,30,-56225.0,0.02
CBA,mean,P,2022-11-15,2023-10-29 08:40:13.424295,30,214680.0,0.02
CBA,mean,P,2023-02-15,2023-10-29 13:07:44.391843,31,327490.0,0.02
CBA,median,P,2022-11-15,2023-10-29 08:40:13.424295,30,188000.0,0.02
CBT,mean,P,2022-11-15,2023-10-29 08:40:13.424295,30,485240.0,0.02
CBT,mean,P,2023-02-15,2023-10-29 13:07:44.391843,31,724270.0,0.02
CBT,median,P,2022-11-15,2023-10-29 08:40:13.424295,30,424300.0,0.02
CB_EQUIV,mean,P,2022-11-15,2023-10-29 08:40:13.424295,30,4.716,0.02
CB_EQUIV,mean,P,2023-02-15,2023-10-29 13:07:44.391843,31,6.671,0.02
CB_EQUIV,median,P,2022-11-15,2023-10-29 08:40:13.424295,30,4.13,0.02
Indigencia,mean,P,2022-11-15,2023-10-29 08:40:13.424295,30,0.2016,0.02
Indigencia,mean,P,2023-02-15,2023-10-29 13:07:44.391843,31,0.1508,0.02
Indigencia,sum,P,2022-11-15,2023-10-29 08:40:13.424295,30,281700.0,0.02
P47T_hogar,mean,P,2022-11-15,2023-10-29 08:40:13.424295,30,453690.0,0.02
P47T_hogar,mean,P,2023-02-15,2023-10-29 13:07:44.391843,31,1075300.0,0.02
P47T_hogar,median,P,2022-11-15,2023-10-29 08:40:13.424295,30,345420.0,0.02
P47T_hogar,q10,P,2022-11-15,2023-10-29 08:40:13.424295,30,115080.0,0.02
P47T_hogar,q25,P,2022-11-15,2023-10-29 08:40:13.424295,30,209430.0,0.02
P47T_hogar,q25,P,2023-02-15,2023-10-29 13:07:44.391843,31,199790.0,0.02
P47T_hogar,q75,P,2022-11-15,2023-10-29 08:40:13.424295,30,531130.0,0.02
P47T_hogar,q75,P,2023-02-15,2023-10-29 13:07:44.391843,31,556510.0,0.02
P47T_hogar,q90,P,2022-11-15,2023-10-29 08:40:13.424295,30,750400.0,0.02
P47T_persona,mean,P,2022-11-15,2023-10-29 08:40:13.424295,30,16310.0,0.02
P47T_persona,mean,P,2023-02-15,2023-10-29 13:07:44.391843,31,84300.0,0.02
P47T_persona,median,P,2022-11-15,2023-10-29 08:40:13.424295,30,0.0,0.02
P47T_persona,q10,P,2022-11-15,2023-10-29 08:40:13.424295,30,0.0,0.02
P47T_persona,q25,P,2022-11-15,2023-10-29 08:40:13.424295,30,0.0,0.02
P47T_persona,q25,P,2023-02-15,2023-10-29 13:07:44.391843,31,13810.0,0.02
P47T_persona,q75,P,2022-11-15,2023-10-29 08:40:13.424295,30,0.0,0.02
P47T_persona,q75,P,2023-02-15,2023-10-29 13:07:44.391843,31,117760.0,0.02
P47T_persona,q90,P,2022-11-15,2023-10-29 08:40:13.424295,30,69330.0,0.02
Pobreza,mean,P,2022-11-15,2023-10-29 08:40:13.424295,30,0.6407,0.02
Pobreza,mean,P,2023-02-15,2023-10-29 13:07:44.391843,31,0.6062,0.02
Pobreza,sum,P,2022-11-15,2023-10-29 08:40:13.424295,30,895150.0,0.02
Total,mean,P,2022-11-15,2023-10-29 08:40:13.424295,30,1.0,0.02
Total,mean,P,2023-02-15,2023-10-29 13:07:44.391843,31,1.0,0.02
Total,sum,P,2022-11-15,2023-10-29 08:40:13.424295,30,1397200.0,0.02
gap_indigencia,mean,P,2022-11-15,2023-10-29 08:40:13.424295,30,239010.0,0.02
gap_indigencia,mean,P,2023-02-15,2023-10-29 13:07:44.391843,31,747820.0,0.02
gap_indigencia,median,P,2022-11-15,2023-10-29 08:40:13.424295,30,146180.0,0.02
gap_pobreza,mean,P,2022-11-15,2023-10-29 08:40:13.424295,30,-31550.0,0.02
gap_pobreza,mean,P,2023-02-15,2023-10-29 13:07:44.391843,31,351030.0,0.02
gap_pobreza,median,P,2022-11-15,2023-10-29 08:40:13.424295,30,-82440.0,0.02
CBA,mean,P,2003-08-15,2023-10-29 01:35:21.381220,31,245980.0,0.02
CBA,median,P,2003-08-15,2023-10-29 01:35:21.381220,31,161440.0,0.02
CBT,mean,P,2003-08-15,2023-10-29 01:35:21.381220,31,578460.0,0.02
CBT,median,P,2003-08-15,2023-10-29 01:35:21.381220,31,385310.0,0.02
CB_EQUIV,mean,P,2003-08-15,2023-10-29 01:35:21.381220,31,5.745,0.02
CB_EQUIV,median,P,2003-08-15,2023-10-29 01:35:21.381220,31,3.66,0.02
Indigencia,mean,P,2003-08-15,2023-10-29 01:35:21.381220,31,0.4112,0.02
Indigencia,sum,P,2003-08-15,2023-10-29 01:35:21.381220,31,70700.0,0.02
P47T_hogar,mean,P,2003-08-15,2023-10-29 01:35:21.381220,31,469160.0,0.02
P47T_hogar,median,P,2003-08-15,2023-10-29 01:35:21.381220,31,210070.0,0.02
P47T_hogar,q10,P,2003-08-15,2023-10-29 01:35:21.381220,31,46300.0,0.02
P47T_hogar,q25,P,2003-08-15,2023-10-29 01:35:21.381220,31,90010.0,0.02
P47T_hogar,q75,P,2003-08-15,2023-10-29 01:35:21.381220,31,381440.0,0.02
P47T_hogar,q90,P,2003-08-15,2023-10-29 01:35:21.381220,31,587550.0,0.02
P47T_persona,mean,P,2003-08-15,2023-10-29 01:35:21.381220,31,52430.0,0.02
P47T_persona,median,P,2003-08-15,2023-10-29 01:35:21.381220,31,28220.0,0.02
P47T_persona,q10,P,2003-08-15,2023-10-29 01:35:21.381220,31,0.0,0.02
P47T_persona,q25,P,2003-08-15,2023-10-29 01:35:21.381220,31,0.0,0.02
P47T_persona,q75,P,2003-08-15,2023-10-29 01:35:21.381220,31,81460.0,0.02
P47T_persona,q90,P,2003-08-15,2023-10-29 01:35:21.381220,31,144880.0,0.02
Pobreza,mean,P,2003-08-15,2023-10-29 01:35:21.381220,31,0.7982,0.02
Pobreza,sum,P,2003-08-15,2023-10-29 01:35:21.381220,31,137250.0,0.02
Total,mean,P,2003-08-15,2023-10-29 01:35:21.381220,31,1.0,0.02
Total,sum,P,2003-08-15,2023-10-29 01:35:21.381220,31,171950.0,0.02
gap_indigencia,mean,P,2003-08-15,2023-10-29 01:35:21.381220,31,223180.0,0.02
gap_indigencia,median,P,2003-08-15,2023-10-29 01:35:21.381220,31,37480.0,0.02
gap_pobreza,mean,P,2003-08-15,2023-10-29 01:35:21.381220,31,-109300.0,0.02
gap_pobreza,median,P,2003-08-15,2023-10-29 01:35:21.381220,31,-172230.0,0.02
CBA,mean,P,2003-11-15,2023-10-29 01:36:36.304460,31,245980.0,0.02
CBA,median,P,2003-11-15,2023-10-29 01:36:36.304460,31,161440.0,0.02
CBT,mean,P,2003-11-15,2023-10-29 01:36:36.304460,31,578460.0,0.02
CBT,median,P,2003-11-15,2023-10-29 01:36:36.304460,31,385310.0,0.02
CB_EQUIV,mean,P,2003-11-15,2023-10-29 01:36:36.304460,31,5.745,0.02
CB_EQUIV,median,P,2003-11-15,2023-10-29 01:36:36.304460,31,3.66,0.02
Indigencia,mean,P,2003-11-15,2023-10-29 01:36:36.304460,31,0.3774,0.02
Indigencia,sum,P,2003-11-15,2023-10-29 01:36:36.304460,31,64900.0,0.02
P47T_hogar,mean,P,2003-11-15,2023-10-29 01:36:36.304460,31,605130.0,0.02
P47T_hogar,median,P,2003-11-15,2023-10-29 01:36:36.304460,31,214310.0,0.02
P47T_hogar,q10,P,2003-11-15,2023-10-29 01:36:36.304460,31,53810.0,0.02
P47T_hogar,q25,P,2003-11-15,2023-10-29 01:36:36.304460,31,106480.0,0.02
P47T_hogar,q75,P,2003-11-15,2023-10-29 01:36:36.304460,31,383160.0,0.02
P47T_hogar,q90,P,2003-11-15,2023-10-29 01:36:36.304460,31,606150.0,0.02
P47T_persona,mean,P,2003-11-15,2023-10-29 01:36:36.304460,31,57350.0,0.02
P47T_persona,median,P,2003-11-15,2023-10-29 01:36:36.304460,31,42730.0,0.02
P47T_persona,q10,P,2003-11-15,2023-10-29 01:36:36.304460,31,0.0,0.02
P47T_persona,q25,P,2003-11-15,2023-10-29 01:36:36.304460,31,0.0,0.02
P47T_persona,q75,P,2003-11-15,2023-10-29 01:36:36.304460,31,85300.0,0.02
P47T_persona,q90,P,2003-11-15,2023-10-29 01:36:36.304460,31,135210.0,0.02
Pobreza,mean,P,2003-11-15,2023-10-29 01:36:36.304460,31,0.7991,0.02
Pobreza,sum,P,2003-11-15,2023-10-29 01:36:36.304460,31,137400.0,0.02
Total,mean,P,2003-11-15,2023-10-29 01:36:36.304460,31,1.0,0.02
Total,sum,P,2003-11-15,2023-10-29 01:36:36.304460,31,171950.0,0.02
gap_indigencia,mean,P,2003-11-15,2023-10-29 01:36:36.304460,31,359150.0,0.02
gap_indigencia,median,P,2003-11-15,2023-10-29 01:36:36.304460,31,44680.0,0.02
gap_pobreza,mean,P,2003-11-15,2023-10-29 01:36:36.304460,31,26670.0,0.02
gap_pobreza,median,P,2003-11-15,2023-10-29 01:36:36.304460,31,-155570.0,0.02
CBA,mean,P,2004-02-15,2023-10-29 01:37:47.028154,31,187360.0,0.02
CBA,median,P,2004-02-15,2023-10-29 01:37:47.028154,31,164045.0,0.02
CBT,mean,P,2004-02-15,2023-10-29 01:37:47.028154,31,446500.0,0.02
CBT,median,P,2004-02-15,2023-10-29 01:37:47.028154,31,392930.0,0.02
CB_EQUIV,mean,P,2004-02-15,2023-10-29 01:37:47.028154,31,4.28,0.02
CB_EQUIV,median,P,2004-02-15,2023-10-29 01:37:47.028154,31,3.72,0.02
Indigencia,mean,P,2004-02-15,2023-10-29 01:37:47.028154,31,0.341,0.02
Indigencia,sum,P,2004-02-15,2023-10-29 01:37:47.028154,31,60500.0,0.02
P47T_hogar,mean,P,2004-02-15,2023-10-29 01:37:47.028154,31,332480.0,0.02
P47T_hogar,median,P,2004-02-15,2023-10-29 01:37:47.028154,31,228240.0,0.02
P47T_hogar,q10,P,2004-02-15,2023-10-29 01:37:47.028154,31,55060.0,0.02
P47T_hogar,q25,P,2004-02-15,2023-10-29 01:37:47.028154,31,108780.0,0.02
P47T_hogar,q75,P,2004-02-15,2023-10-29 01:37:47.028154,31,394060.0,0.02
P47T_hogar,q90,P,2004-02-15,2023-10-29 01:37:47.028154,31,603570.0,0.02
P47T_persona,mean,P,2004-02-15,2023-10-29 01:37:47.028154,31,58930.0,0.02
P47T_persona,median,P,2004-02-15,2023-10-29 01:37:47.028154,31,41760.0,0.02
P47T_persona,q10,P,2004-02-15,2023-10-29 01:37:47.028154,31,0.0,0.02
P47T_persona,q25,P,2004-02-15,2023-10-29 01:37:47.028154,31,0.0,0.02
P47T_persona,q75,P,2004-02-15,2023-10-29 01:37:47.028154,31,87290.0,0.02
P47T_persona,q90,P,2004-02-15,2023-10-29 01:37:47.028154,31,144880.0,0.02
Pobreza,mean,P,2004-02-15,2023-10-29 01:37:47.028154,31,0.7807,0.02
Pobreza,sum,P,2004-02-15,2023-10-29 01:37:47.028154,31,138500.0,0.02
Total,mean,P,2004-02-15,2023-10-29 01:37:47.028154,31,1.0,0.02
Total,sum,P,2004-02-15,2023-10-29 01:37:47.028154,31,177400.0,0.02
gap_indigencia,mean,P,2004-02-15,2023-10-29 01:37:47.028154,31,145120.0,0.02
gap_indigencia,median,P,2004-02-15,2023-10-29 01:37:47.028154,31,60865.0,0.02
gap_pobreza,mean,P,2004-02-15,2023-10-29 01:37:47.028154,31,-114020.0,0.02
gap_pobreza,median,P,2004-02-15,2023-10-29 01:37:47.028154,31,-145185.0,0.02
CBA,mean,P,2004-05-15,2023-10-29 01:39:09.974407,31,187360.0,0.02
CBA,median,P,2004-05-15,2023-10-29 01:39:09.974407,31,164045.0,0.02
CBT,mean,P,2004-05-15,2023-10-29 01:39:09.974407,31,446500.0,0.02
CBT,median,P,2004-05-15,2023-10-29 01:39:09.974407,31,392930.0,0.02
CB_EQUIV,mean,P,2004-05-15,2023-10-29 01:39:09.974407,31,4.28,0.02
CB_EQUIV,median,P,2004-05-15,2023-10-29 01:39:09.974407,31,3.72,0.02
Indigencia,mean,P,2004-05-15,2023-10-29 01:39:09.974407,31,0.343,0.02
Indigencia,sum,P,2004-05-15,2023-10-29 01:39:09.974407,31,60850.0,0.02
P47T_hogar,mean,P,2004-05-15,2023-10-29 01:39:09.974407,31,299920.0,0.02
P47T_hogar,median,P,2004-05-15,2023-10-29 01:39:09.974407,31,220900.0,0.02
P47T_hogar,q10,P,2004-05-15,2023-10-29 01:39:09.974407,31,51380.0,0.02
P47T_hogar,q25,P,2004-05-15,2023-10-29 01:39:09.974407,31,118220.0,0.02
P47T_hogar,q75,P,2004-05-15,2023-10-29 01:39:09.974407,31,375760.0,0.02
P47T_hogar,q90,P,2004-05-15,2023-10-29 01:39:09.974407,31,549310.0,0.02
P47T_persona,mean,P,2004-05-15,2023-10-29 01:39:09.974407,31,52570.0,0.02
